"entity_type","bundle",deleted,entity_id,revision_id,"language",delta,field_mentionee_city_tid
"node","mention",0,3526,3526,"und",0,273
"node","mention",0,3527,3527,"und",0,260
"node","mention",0,3528,3528,"und",0,204
"node","mention",0,3529,3529,"und",0,140
"node","mention",0,3530,3530,"und",0,273
"node","mention",0,3531,3531,"und",0,227
"node","mention",0,3532,3532,"und",0,32
"node","mention",0,3533,3533,"und",0,110
"node","mention",0,3534,3534,"und",0,28
"node","mention",0,3535,3535,"und",0,273
"node","mention",0,3536,3536,"und",0,28
"node","mention",0,3537,3537,"und",0,118
"node","mention",0,3538,3538,"und",0,240
"node","mention",0,3539,3539,"und",0,182
"node","mention",0,3540,3540,"und",0,273
"node","mention",0,3541,3541,"und",0,204
"node","mention",0,3542,3542,"und",0,245
"node","mention",0,3543,3543,"und",0,247
"node","mention",0,3544,3544,"und",0,28
"node","mention",0,3545,3545,"und",0,28
"node","mention",0,3546,3546,"und",0,116
"node","mention",0,3547,3547,"und",0,28
"node","mention",0,3548,3548,"und",0,116
"node","mention",0,3549,3549,"und",0,116
"node","mention",0,3550,3550,"und",0,28
"node","mention",0,3551,3551,"und",0,110
"node","mention",0,3552,3552,"und",0,28
"node","mention",0,3553,3553,"und",0,93
"node","mention",0,3554,3554,"und",0,116
"node","mention",0,3555,3555,"und",0,260
"node","mention",0,3556,3556,"und",0,14
"node","mention",0,3557,3557,"und",0,28
"node","mention",0,3558,3558,"und",0,28
"node","mention",0,3559,3559,"und",0,109
"node","mention",0,3560,3560,"und",0,72
"node","mention",0,3561,3561,"und",0,93
"node","mention",0,3562,3562,"und",0,273
"node","mention",0,3563,3563,"und",0,273
"node","mention",0,3564,3564,"und",0,14
"node","mention",0,3565,3565,"und",0,28
"node","mention",0,3566,3566,"und",0,28
"node","mention",0,3567,3567,"und",0,32
"node","mention",0,3568,3568,"und",0,28
"node","mention",0,3569,3569,"und",0,273
"node","mention",0,3570,3570,"und",0,76
"node","mention",0,3571,3571,"und",0,160
"node","mention",0,3572,3572,"und",0,273
"node","mention",0,3573,3573,"und",0,204
"node","mention",0,3574,3574,"und",0,132
"node","mention",0,3575,3575,"und",0,204
"node","mention",0,3576,3576,"und",0,28
"node","mention",0,3577,3577,"und",0,273
"node","mention",0,3578,3578,"und",0,28
"node","mention",0,3579,3579,"und",0,32
"node","mention",0,3580,3580,"und",0,32
"node","mention",0,3581,3581,"und",0,273
"node","mention",0,3582,3582,"und",0,32
"node","mention",0,3583,3583,"und",0,72
"node","mention",0,3584,3584,"und",0,28
"node","mention",0,3585,3585,"und",0,93
"node","mention",0,3586,3586,"und",0,204
"node","mention",0,3587,3587,"und",0,93
"node","mention",0,3588,3588,"und",0,32
"node","mention",0,3589,3589,"und",0,204
"node","mention",0,3590,3590,"und",0,32
"node","mention",0,3591,3591,"und",0,32
"node","mention",0,3592,3592,"und",0,14
"node","mention",0,3593,3593,"und",0,14
"node","mention",0,3594,3594,"und",0,28
"node","mention",0,3595,3595,"und",0,75
"node","mention",0,3596,3596,"und",0,28
"node","mention",0,3597,3597,"und",0,132
"node","mention",0,3598,3598,"und",0,204
"node","mention",0,3599,3599,"und",0,35
"node","mention",0,3600,3600,"und",0,14
"node","mention",0,3601,3601,"und",0,28
"node","mention",0,3602,3602,"und",0,76
"node","mention",0,3603,3603,"und",0,28
"node","mention",0,3604,3604,"und",0,132
"node","mention",0,3605,3605,"und",0,28
"node","mention",0,3606,3606,"und",0,32
"node","mention",0,3607,3607,"und",0,73
"node","mention",0,3616,3616,"und",0,3
"node","mention",0,3622,3622,"und",0,272
"node","mention",0,3623,3623,"und",0,3
"node","mention",0,3624,3624,"und",0,256
"node","mention",0,3630,3630,"und",0,104
"node","mention",0,3632,3632,"und",0,50
"node","mention",0,3633,3633,"und",0,77
"node","mention",0,3634,3634,"und",0,160
"node","mention",0,3635,3635,"und",0,146
"node","mention",0,3636,3636,"und",0,28
"node","mention",0,3637,3637,"und",0,77
"node","mention",0,3638,3638,"und",0,28
"node","mention",0,3641,3641,"und",0,27
"node","mention",0,3643,3643,"und",0,77
"node","mention",0,3647,3647,"und",0,14
"node","mention",0,3650,3650,"und",0,14
"node","mention",0,3652,3652,"und",0,73
"node","mention",0,3653,3653,"und",0,14
"node","mention",0,3657,3657,"und",0,88
"node","mention",0,3658,3658,"und",0,88
"node","mention",0,3659,3659,"und",0,54
"node","mention",0,3660,3660,"und",0,24
"node","mention",0,3661,3661,"und",0,154
"node","mention",0,3671,3671,"und",0,245
"node","mention",0,3672,3672,"und",0,14
"node","mention",0,3676,3676,"und",0,172
"node","mention",0,3677,3677,"und",0,14
"node","mention",0,3681,3681,"und",0,14
"node","mention",0,3683,3683,"und",0,14
"node","mention",0,3684,3684,"und",0,73
"node","mention",0,3689,3689,"und",0,73
"node","mention",0,3690,3690,"und",0,61
"node","mention",0,3691,3691,"und",0,14
"node","mention",0,3692,3692,"und",0,231
"node","mention",0,3693,3693,"und",0,273
"node","mention",0,3694,3694,"und",0,273
"node","mention",0,3698,3698,"und",0,231
"node","mention",0,3699,3699,"und",0,14
"node","mention",0,3700,3700,"und",0,14
"node","mention",0,3705,3705,"und",0,73
"node","mention",0,3711,3711,"und",0,14
"node","mention",0,3713,3713,"und",0,14
"node","mention",0,3714,3714,"und",0,14
"node","mention",0,3716,3716,"und",0,28
"node","mention",0,3717,3717,"und",0,14
"node","mention",0,3719,3719,"und",0,14
"node","mention",0,3720,3720,"und",0,88
"node","mention",0,3721,3721,"und",0,28
"node","mention",0,3722,3722,"und",0,54
"node","mention",0,3723,3723,"und",0,14
"node","mention",0,3729,3729,"und",0,223
"node","mention",0,3730,3730,"und",0,148
"node","mention",0,3731,3731,"und",0,221
"node","mention",0,3732,3732,"und",0,90
"node","mention",0,3733,3733,"und",0,1
"node","mention",0,3734,3734,"und",0,14
"node","mention",0,3735,3735,"und",0,204
"node","mention",0,3736,3736,"und",0,211
"node","mention",0,3739,3739,"und",0,14
"node","mention",0,3742,3742,"und",0,146
"node","mention",0,3743,3743,"und",0,3
"node","mention",0,3746,3746,"und",0,285
"node","mention",0,3749,3749,"und",0,72
"node","mention",0,3750,3750,"und",0,82
"node","mention",0,3751,3751,"und",0,56
"node","mention",0,3752,3752,"und",0,52
"node","mention",0,3754,3754,"und",0,201
"node","mention",0,3755,3755,"und",0,32
"node","mention",0,3760,3760,"und",0,14
"node","mention",0,3761,3761,"und",0,14
"node","mention",0,3762,3762,"und",0,77
"node","mention",0,3763,3763,"und",0,28
"node","mention",0,3764,3764,"und",0,14
"node","mention",0,3765,3765,"und",0,14
"node","mention",0,3770,3770,"und",0,77
"node","mention",0,3771,3771,"und",0,14
"node","mention",0,3772,3772,"und",0,14
"node","mention",0,3773,3773,"und",0,77
"node","mention",0,3775,3775,"und",0,14
"node","mention",0,3776,3776,"und",0,14
"node","mention",0,3777,3777,"und",0,14
"node","mention",0,3779,3779,"und",0,14
"node","mention",0,3781,3781,"und",0,77
"node","mention",0,3783,3783,"und",0,28
"node","mention",0,3785,3785,"und",0,14
"node","mention",0,3787,3787,"und",0,14
"node","mention",0,3788,3788,"und",0,77
"node","mention",0,3790,3790,"und",0,88
"node","mention",0,3793,3793,"und",0,14
"node","mention",0,3796,3796,"und",0,273
"node","mention",0,3801,3801,"und",0,14
"node","mention",0,3802,3802,"und",0,73
"node","mention",0,3803,3803,"und",0,14
"node","mention",0,3804,3804,"und",0,14
"node","mention",0,3810,3810,"und",0,88
"node","mention",0,3813,3813,"und",0,121
"node","mention",0,3815,3815,"und",0,121
"node","mention",0,3816,3816,"und",0,77
"node","mention",0,3820,3820,"und",0,14
"node","mention",0,3821,3821,"und",0,14
"node","mention",0,3829,3829,"und",0,32
"node","mention",0,3832,3832,"und",0,121
"node","mention",0,3834,3834,"und",0,85
"node","mention",0,3835,3835,"und",0,77
"node","mention",0,3838,3838,"und",0,121
"node","mention",0,3839,3839,"und",0,32
"node","mention",0,3840,3840,"und",0,77
"node","mention",0,3843,3843,"und",0,14
"node","mention",0,3846,3846,"und",0,273
"node","mention",0,3847,3847,"und",0,85
"node","mention",0,3848,3848,"und",0,32
"node","mention",0,3849,3849,"und",0,54
"node","mention",0,3850,3850,"und",0,202
"node","mention",0,3853,3853,"und",0,146
"node","mention",0,3855,3855,"und",0,77
"node","mention",0,3857,3857,"und",0,77
"node","mention",0,3859,3859,"und",0,121
"node","mention",0,3860,3860,"und",0,14
"node","mention",0,3862,3862,"und",0,129
"node","mention",0,3863,3863,"und",0,121
"node","mention",0,3865,3865,"und",0,14
"node","mention",0,3868,3868,"und",0,77
"node","mention",0,3869,3869,"und",0,77
"node","mention",0,3870,3870,"und",0,14
"node","mention",0,3875,3875,"und",0,14
"node","mention",0,3879,3879,"und",0,77
"node","mention",0,3880,3880,"und",0,72
"node","mention",0,3883,3883,"und",0,77
"node","mention",0,3884,3884,"und",0,82
"node","mention",0,3887,3887,"und",0,77
"node","mention",0,3889,3889,"und",0,121
"node","mention",0,3890,3890,"und",0,14
"node","mention",0,3892,3892,"und",0,14
"node","mention",0,3896,3896,"und",0,88
"node","mention",0,3897,3897,"und",0,77
"node","mention",0,3900,3900,"und",0,14
"node","mention",0,3901,3901,"und",0,77
"node","mention",0,3902,3902,"und",0,77
"node","mention",0,3903,3903,"und",0,14
"node","mention",0,3905,3905,"und",0,28
"node","mention",0,3908,3908,"und",0,14
"node","mention",0,3910,3910,"und",0,14
"node","mention",0,3911,3911,"und",0,14
"node","mention",0,3912,3912,"und",0,77
"node","mention",0,3913,3913,"und",0,77
"node","mention",0,3915,3915,"und",0,14
"node","mention",0,3917,3917,"und",0,77
"node","mention",0,3918,3918,"und",0,14
"node","mention",0,3919,3919,"und",0,76
"node","mention",0,3921,3921,"und",0,14
"node","mention",0,3922,3922,"und",0,146
"node","mention",0,3923,3923,"und",0,54
"node","mention",0,3926,3926,"und",0,77
"node","mention",0,3928,3928,"und",0,28
"node","mention",0,3931,3931,"und",0,77
"node","mention",0,3932,3932,"und",0,121
"node","mention",0,3935,3935,"und",0,121
"node","mention",0,3938,3938,"und",0,121
"node","mention",0,3940,3940,"und",0,146
"node","mention",0,3941,3941,"und",0,14
"node","mention",0,3949,3949,"und",0,14
"node","mention",0,3952,3952,"und",0,28
"node","mention",0,3957,3957,"und",0,14
"node","mention",0,3961,3961,"und",0,73
"node","mention",0,3962,3962,"und",0,77
"node","mention",0,3964,3964,"und",0,121
"node","mention",0,3965,3965,"und",0,146
"node","mention",0,3966,3966,"und",0,14
"node","mention",0,3967,3967,"und",0,77
"node","mention",0,3968,3968,"und",0,28
"node","mention",0,3971,3971,"und",0,28
"node","mention",0,3973,3973,"und",0,77
"node","mention",0,3974,3974,"und",0,28
"node","mention",0,3975,3975,"und",0,56
"node","mention",0,3978,3978,"und",0,14
"node","mention",0,3979,3979,"und",0,77
"node","mention",0,3981,3981,"und",0,77
"node","mention",0,3985,3985,"und",0,77
"node","mention",0,3988,3988,"und",0,77
"node","mention",0,3989,3989,"und",0,1
"node","mention",0,3993,3993,"und",0,146
"node","mention",0,3995,3995,"und",0,52
"node","mention",0,3996,3996,"und",0,28
"node","mention",0,4000,4000,"und",0,14
"node","mention",0,4001,4001,"und",0,14
"node","mention",0,4002,4002,"und",0,72
"node","mention",0,4003,4003,"und",0,72
"node","mention",0,4007,4007,"und",0,88
"node","mention",0,4013,4013,"und",0,308
"node","mention",0,4014,4014,"und",0,164
"node","mention",0,4015,4015,"und",0,226
"node","mention",0,4018,4018,"und",0,102
"node","mention",0,4019,4019,"und",0,300
"node","mention",0,4021,4021,"und",0,85
"node","mention",0,4022,4022,"und",0,237
"node","mention",0,4023,4023,"und",0,73
"node","mention",0,4024,4024,"und",0,296
"node","mention",0,4025,4025,"und",0,288
"node","mention",0,4026,4026,"und",0,14
"node","mention",0,4027,4027,"und",0,167
"node","mention",0,4030,4030,"und",0,28
"node","mention",0,4039,4039,"und",0,256
"node","mention",0,4040,4040,"und",0,221
"node","mention",0,4041,4041,"und",0,3
"node","mention",0,4042,4042,"und",0,195
"node","mention",0,4043,4043,"und",0,127
"node","mention",0,4044,4044,"und",0,186
"node","mention",0,4045,4045,"und",0,3
"node","mention",0,4048,4048,"und",0,73
"node","mention",0,4050,4050,"und",0,77
"node","mention",0,4051,4051,"und",0,14
"node","mention",0,4052,4052,"und",0,88
"node","mention",0,4053,4053,"und",0,77
"node","mention",0,4055,4055,"und",0,273
"node","mention",0,4057,4057,"und",0,205
"node","mention",0,4058,4058,"und",0,73
"node","mention",0,4059,4059,"und",0,85
"node","mention",0,4061,4061,"und",0,14
"node","mention",0,4062,4062,"und",0,14
"node","mention",0,4063,4063,"und",0,121
"node","mention",0,4064,4064,"und",0,80
"node","mention",0,4065,4065,"und",0,77
"node","mention",0,4071,4071,"und",0,276
"node","mention",0,4073,4073,"und",0,88
"node","mention",0,4074,4074,"und",0,73
"node","mention",0,4075,4075,"und",0,14
"node","mention",0,4076,4076,"und",0,14
"node","mention",0,4080,4080,"und",0,88
"node","mention",0,4081,4081,"und",0,72
"node","mention",0,4083,4083,"und",0,14
"node","mention",0,4086,4086,"und",0,54
"node","mention",0,4089,4089,"und",0,309
"node","mention",0,4091,4091,"und",0,32
"node","mention",0,4094,4094,"und",0,77
"node","mention",0,4096,4096,"und",0,14
"node","mention",0,4097,4097,"und",0,14
"node","mention",0,4098,4098,"und",0,192
"node","mention",0,4099,4099,"und",0,88
"node","mention",0,4101,4101,"und",0,77
"node","mention",0,4103,4103,"und",0,73
"node","mention",0,4104,4104,"und",0,73
"node","mention",0,4105,4105,"und",0,14
"node","mention",0,4107,4107,"und",0,146
"node","mention",0,4108,4108,"und",0,121
"node","mention",0,4113,4113,"und",0,273
"node","mention",0,4114,4114,"und",0,32
"node","mention",0,4115,4115,"und",0,14
"node","mention",0,4116,4116,"und",0,14
"node","mention",0,4119,4119,"und",0,77
"node","mention",0,4120,4120,"und",0,77
"node","mention",0,4121,4121,"und",0,77
"node","mention",0,4123,4123,"und",0,72
"node","mention",0,4126,4126,"und",0,14
"node","mention",0,4127,4127,"und",0,88
"node","mention",0,4129,4129,"und",0,88
"node","mention",0,4130,4130,"und",0,14
"node","mention",0,4131,4131,"und",0,134
"node","mention",0,4132,4132,"und",0,121
"node","mention",0,4134,4134,"und",0,14
"node","mention",0,4135,4135,"und",0,73
"node","mention",0,4136,4136,"und",0,73
"node","mention",0,4137,4137,"und",0,297
"node","mention",0,4139,4139,"und",0,140
"node","mention",0,4140,4140,"und",0,311
"node","mention",0,4141,4141,"und",0,85
"node","mention",0,4142,4142,"und",0,73
"node","mention",0,4143,4143,"und",0,298
"node","mention",0,4144,4144,"und",0,226
"node","mention",0,4145,4145,"und",0,287
"node","mention",0,4146,4146,"und",0,140
"node","mention",0,4147,4147,"und",0,73
"node","mention",0,4148,4148,"und",0,14
"node","mention",0,4150,4150,"und",0,160
"node","mention",0,4151,4151,"und",0,140
"node","mention",0,4154,4154,"und",0,52
"node","mention",0,4159,4159,"und",0,287
"node","mention",0,4163,4163,"und",0,73
"node","mention",0,4164,4164,"und",0,223
"node","mention",0,4165,4165,"und",0,32
"node","mention",0,4171,4171,"und",0,287
"node","mention",0,4173,4173,"und",0,32
"node","mention",0,4174,4174,"und",0,14
"node","mention",0,4175,4175,"und",0,14
"node","mention",0,4177,4177,"und",0,127
"node","mention",0,4178,4178,"und",0,212
"node","mention",0,4179,4179,"und",0,204
"node","mention",0,4180,4180,"und",0,204
"node","mention",0,4181,4181,"und",0,32
"node","mention",0,4183,4183,"und",0,14
"node","mention",0,4184,4184,"und",0,14
"node","mention",0,4185,4185,"und",0,14
"node","mention",0,4187,4187,"und",0,73
"node","mention",0,4188,4188,"und",0,16
"node","mention",0,4189,4189,"und",0,14
"node","mention",0,4190,4190,"und",0,14
"node","mention",0,4191,4191,"und",0,14
"node","mention",0,4192,4192,"und",0,14
"node","mention",0,4193,4193,"und",0,14
"node","mention",0,4202,4202,"und",0,204
"node","mention",0,4203,4203,"und",0,204
"node","mention",0,4204,4204,"und",0,204
"node","mention",0,4205,4205,"und",0,14
"node","mention",0,4206,4206,"und",0,73
"node","mention",0,4207,4207,"und",0,14
"node","mention",0,4209,4209,"und",0,76
"node","mention",0,4212,4212,"und",0,3
"node","mention",0,4213,4213,"und",0,3
"node","mention",0,4214,4214,"und",0,14
"node","mention",0,4215,4215,"und",0,73
"node","mention",0,4216,4216,"und",0,134
"node","mention",0,4217,4217,"und",0,14
"node","mention",0,4218,4218,"und",0,73
"node","mention",0,4219,4219,"und",0,73
"node","mention",0,4220,4220,"und",0,148
"node","mention",0,4221,4221,"und",0,14
"node","mention",0,4224,4224,"und",0,310
"node","mention",0,4228,4228,"und",0,14
"node","mention",0,4229,4229,"und",0,14
"node","mention",0,4234,4234,"und",0,73
"node","mention",0,4243,4243,"und",0,310
"node","mention",0,4245,4245,"und",0,73
"node","mention",0,4253,4253,"und",0,102
"node","mention",0,4256,4256,"und",0,299
"node","mention",0,4257,4257,"und",0,14
"node","mention",0,4258,4258,"und",0,14
"node","mention",0,4259,4259,"und",0,146
"node","mention",0,4260,4260,"und",0,32
"node","mention",0,4261,4261,"und",0,146
"node","mention",0,4264,4264,"und",0,14
"node","mention",0,4265,4265,"und",0,14
"node","mention",0,4266,4266,"und",0,14
"node","mention",0,4267,4267,"und",0,14
"node","mention",0,4268,4268,"und",0,146
"node","mention",0,4274,4274,"und",0,73
"node","mention",0,4275,4275,"und",0,73
"node","mention",0,4279,4279,"und",0,54
"node","mention",0,4280,4280,"und",0,14
"node","mention",0,4282,4282,"und",0,72
"node","mention",0,4283,4283,"und",0,238
"node","mention",0,4287,4287,"und",0,14
"node","mention",0,4288,4288,"und",0,14
"node","mention",0,4289,4289,"und",0,121
"node","mention",0,4290,4290,"und",0,121
"node","mention",0,4291,4291,"und",0,121
"node","mention",0,4292,4292,"und",0,14
"node","mention",0,4293,4293,"und",0,121
"node","mention",0,4298,4298,"und",0,14
"node","mention",0,4302,4302,"und",0,14
"node","mention",0,4303,4303,"und",0,14
"node","mention",0,4305,4305,"und",0,14
"node","mention",0,4306,4306,"und",0,257
"node","mention",0,4308,4308,"und",0,301
"node","mention",0,4310,4310,"und",0,277
"node","mention",0,4311,4311,"und",0,32
"node","mention",0,4321,4321,"und",0,14
"node","mention",0,4325,4325,"und",0,14
"node","mention",0,4327,4327,"und",0,14
"node","mention",0,4332,4332,"und",0,14
"node","mention",0,4333,4333,"und",0,14
"node","mention",0,4334,4334,"und",0,14
"node","mention",0,4335,4335,"und",0,14
"node","mention",0,4336,4336,"und",0,14
"node","mention",0,4337,4337,"und",0,14
"node","mention",0,4341,4341,"und",0,14
"node","mention",0,4342,4342,"und",0,14
"node","mention",0,4343,4343,"und",0,14
"node","mention",0,4344,4344,"und",0,14
"node","mention",0,4347,4347,"und",0,14
"node","mention",0,4348,4348,"und",0,14
"node","mention",0,4349,4349,"und",0,14
"node","mention",0,4352,4352,"und",0,14
"node","mention",0,4353,4353,"und",0,14
"node","mention",0,4364,4364,"und",0,14
"node","mention",0,4366,4366,"und",0,14
"node","mention",0,4367,4367,"und",0,121
"node","mention",0,4370,4370,"und",0,14
"node","mention",0,4376,4376,"und",0,14
"node","mention",0,4377,4377,"und",0,205
"node","mention",0,4378,4378,"und",0,14
"node","mention",0,4379,4379,"und",0,14
"node","mention",0,4386,4386,"und",0,3
"node","mention",0,4388,4388,"und",0,3
"node","mention",0,4389,4389,"und",0,256
"node","mention",0,4390,4390,"und",0,3
"node","mention",0,4392,4392,"und",0,226
"node","mention",0,4393,4393,"und",0,73
"node","mention",0,4395,4395,"und",0,73
"node","mention",0,4396,4396,"und",0,32
"node","mention",0,4397,4397,"und",0,14
"node","mention",0,4398,4398,"und",0,14
"node","mention",0,4403,4403,"und",0,14
"node","mention",0,4404,4404,"und",0,14
"node","mention",0,4406,4406,"und",0,14
"node","mention",0,4407,4407,"und",0,14
"node","mention",0,4408,4408,"und",0,73
"node","mention",0,4409,4409,"und",0,14
"node","mention",0,4410,4410,"und",0,273
"node","mention",0,4413,4413,"und",0,73
"node","mention",0,4414,4414,"und",0,12
"node","mention",0,4415,4415,"und",0,273
"node","mention",0,4416,4416,"und",0,88
"node","mention",0,4417,4417,"und",0,76
"node","mention",0,4418,4418,"und",0,206
"node","mention",0,4419,4419,"und",0,245
"node","mention",0,4420,4420,"und",0,161
"node","mention",0,4421,4421,"und",0,53
"node","mention",0,4422,4422,"und",0,182
"node","mention",0,4424,4424,"und",0,14
"node","mention",0,4425,4425,"und",0,14
"node","mention",0,4427,4427,"und",0,3
"node","mention",0,4428,4428,"und",0,91
"node","mention",0,4431,4431,"und",0,88
"node","mention",0,4432,4432,"und",0,273
"node","mention",0,4436,4436,"und",0,14
"node","mention",0,4438,4438,"und",0,221
"node","mention",0,4439,4439,"und",0,72
"node","mention",0,4440,4440,"und",0,54
"node","mention",0,4441,4441,"und",0,91
"node","mention",0,4442,4442,"und",0,155
"node","mention",0,4443,4443,"und",0,14
"node","mention",0,4444,4444,"und",0,76
"node","mention",0,4446,4446,"und",0,194
"node","mention",0,4447,4447,"und",0,110
"node","mention",0,4448,4448,"und",0,282
"node","mention",0,4449,4449,"und",0,3
"node","mention",0,4451,4451,"und",0,14
"node","mention",0,4455,4455,"und",0,14
"node","mention",0,4456,4456,"und",0,186
"node","mention",0,4459,4459,"und",0,267
"node","mention",0,4461,4461,"und",0,226
"node","mention",0,4462,4462,"und",0,32
"node","mention",0,4463,4463,"und",0,73
"node","mention",0,4464,4464,"und",0,287
"node","mention",0,4465,4465,"und",0,140
"node","mention",0,4466,4466,"und",0,14
"node","mention",0,4467,4467,"und",0,14
"node","mention",0,4468,4468,"und",0,14
"node","mention",0,4470,4470,"und",0,14
"node","mention",0,4472,4472,"und",0,204
"node","mention",0,4473,4473,"und",0,14
"node","mention",0,4477,4477,"und",0,73
"node","mention",0,4479,4479,"und",0,76
"node","mention",0,4482,4482,"und",0,134
"node","mention",0,4484,4484,"und",0,102
"node","mention",0,4486,4486,"und",0,32
"node","mention",0,4487,4487,"und",0,307
"node","mention",0,4488,4488,"und",0,298
"node","mention",0,4489,4489,"und",0,32
"node","mention",0,4490,4490,"und",0,32
"node","mention",0,4491,4491,"und",0,304
"node","mention",0,4492,4492,"und",0,14
"node","mention",0,4493,4493,"und",0,28
"node","mention",0,4494,4494,"und",0,287
"node","mention",0,4495,4495,"und",0,148
"node","mention",0,4497,4497,"und",0,160
"node","mention",0,4498,4498,"und",0,73
"node","mention",0,4499,4499,"und",0,148
"node","mention",0,4500,4500,"und",0,286
"node","mention",0,4502,4502,"und",0,14
"node","mention",0,4504,4504,"und",0,73
"node","mention",0,4506,4506,"und",0,77
"node","mention",0,4507,4507,"und",0,14
"node","mention",0,4508,4508,"und",0,88
"node","mention",0,4509,4509,"und",0,77
"node","mention",0,4510,4510,"und",0,273
"node","mention",0,4511,4511,"und",0,14
"node","mention",0,4513,4513,"und",0,73
"node","mention",0,4514,4514,"und",0,14
"node","mention",0,4515,4515,"und",0,121
"node","mention",0,4517,4517,"und",0,183
"node","mention",0,4520,4520,"und",0,88
"node","mention",0,4523,4523,"und",0,73
"node","mention",0,4524,4524,"und",0,14
"node","mention",0,4525,4525,"und",0,14
"node","mention",0,4527,4527,"und",0,14
"node","mention",0,4528,4528,"und",0,14
"node","mention",0,4529,4529,"und",0,54
"node","mention",0,4532,4532,"und",0,14
"node","mention",0,4533,4533,"und",0,14
"node","mention",0,4536,4536,"und",0,309
"node","mention",0,4537,4537,"und",0,14
"node","mention",0,4538,4538,"und",0,32
"node","mention",0,4539,4539,"und",0,14
"node","mention",0,4540,4540,"und",0,14
"node","mention",0,4542,4542,"und",0,77
"node","mention",0,4544,4544,"und",0,293
"node","mention",0,4545,4545,"und",0,14
"node","mention",0,4546,4546,"und",0,14
"node","mention",0,4550,4550,"und",0,77
"node","mention",0,4551,4551,"und",0,73
"node","mention",0,4552,4552,"und",0,73
"node","mention",0,4553,4553,"und",0,14
"node","mention",0,4554,4554,"und",0,14
"node","mention",0,4555,4555,"und",0,14
"node","mention",0,4556,4556,"und",0,54
"node","mention",0,4559,4559,"und",0,14
"node","mention",0,4561,4561,"und",0,73
"node","mention",0,4562,4562,"und",0,14
"node","mention",0,4564,4564,"und",0,121
"node","mention",0,4566,4566,"und",0,14
"node","mention",0,4567,4567,"und",0,77
"node","mention",0,4568,4568,"und",0,28
"node","mention",0,4570,4570,"und",0,14
"node","mention",0,4572,4572,"und",0,14
"node","mention",0,4573,4573,"und",0,134
"node","mention",0,4577,4577,"und",0,14
"node","mention",0,4579,4579,"und",0,14
"node","mention",0,4584,4584,"und",0,201
"node","mention",0,4585,4585,"und",0,73
"node","mention",0,4586,4586,"und",0,73
"node","mention",0,4590,4590,"und",0,148
"node","mention",0,4591,4591,"und",0,73
"node","mention",0,4593,4593,"und",0,26
"node","mention",0,4594,4594,"und",0,256
"node","mention",0,4597,4597,"und",0,28
"node","mention",0,4598,4598,"und",0,204
"node","mention",0,4599,4599,"und",0,204
"node","mention",0,4600,4600,"und",0,148
"node","mention",0,4601,4601,"und",0,148
"node","mention",0,4602,4602,"und",0,148
"node","mention",0,4604,4604,"und",0,14
"node","mention",0,4605,4605,"und",0,14
"node","mention",0,4606,4606,"und",0,14
"node","mention",0,4608,4608,"und",0,14
"node","mention",0,4609,4609,"und",0,14
"node","mention",0,4610,4610,"und",0,14
"node","mention",0,4616,4616,"und",0,79
"node","mention",0,4620,4620,"und",0,73
"node","mention",0,4624,4624,"und",0,32
"node","mention",0,4638,4638,"und",0,204
"node","mention",0,4648,4648,"und",0,204
"node","mention",0,4650,4650,"und",0,204
"node","mention",0,4651,4651,"und",0,204
"node","mention",0,4660,4660,"und",0,77
"node","mention",0,4661,4661,"und",0,204
"node","mention",0,4670,4670,"und",0,91
"node","mention",0,4672,4672,"und",0,14
"node","mention",0,4673,4673,"und",0,204
"node","mention",0,4674,4674,"und",0,204
"node","mention",0,4676,4676,"und",0,121
"node","mention",0,4677,4677,"und",0,14
"node","mention",0,4678,4678,"und",0,14
"node","mention",0,4679,4679,"und",0,27
"node","mention",0,4680,4680,"und",0,49
"node","mention",0,4681,4681,"und",0,49
"node","mention",0,4682,4682,"und",0,14
"node","mention",0,4683,4683,"und",0,27
"node","mention",0,4684,4684,"und",0,49
"node","mention",0,4685,4685,"und",0,49
"node","mention",0,4686,4686,"und",0,14
"node","mention",0,4688,4688,"und",0,14
"node","mention",0,4690,4690,"und",0,14
"node","mention",0,4691,4691,"und",0,121
"node","mention",0,4693,4693,"und",0,14
"node","mention",0,4694,4694,"und",0,54
"node","mention",0,4695,4695,"und",0,146
"node","mention",0,4696,4696,"und",0,14
"node","mention",0,4697,4697,"und",0,54
"node","mention",0,4698,4698,"und",0,146
"node","mention",0,4699,4699,"und",0,14
"node","mention",0,4700,4700,"und",0,54
"node","mention",0,4701,4701,"und",0,146
"node","mention",0,4702,4702,"und",0,3
"node","mention",0,4703,4703,"und",0,3
"node","mention",0,4705,4705,"und",0,3
