tid,vid,name,description,weight,format
801,4,Approbation,,0,
807,4,Book's funder,,0,
798,4,Book's seller,,0,
799,4,Dedication,,0,
800,4,Personal Address,,0,
804,4,Printer,,0,
806,4,Proofreader,,0,
805,4,Recommendation,,0,
808,4,Seller,,0,
803,4,Subscriber,,0,
802,4,Thanks,,0,
