menu_name,mlid,plid,link_path,router_path,link_title,options,module,hidden,external,has_children,expanded,weight,depth,customized,p1,p2,p3,p4,p5,p6,p7,p8,p9,updated
management,303,299,admin/config/search/search_api/server/%/delete,admin/config/search/search_api/server/%/delete,Delete,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:14:""Delete server."";}}'",system,-1,0,0,0,10,6,0,1,7,43,276,299,303,0,0,0,0
management,304,294,admin/config/search/metatags/config/%/delete,admin/config/search/metatags/config/%/delete,Delete,b'a:0:{}',system,0,0,0,0,0,7,0,1,7,43,274,284,294,304,0,0,0
management,305,294,admin/config/search/metatags/config/%/disable,admin/config/search/metatags/config/%/disable,Disable,b'a:0:{}',system,0,0,0,0,0,7,0,1,7,43,274,284,294,305,0,0,0
management,306,298,admin/config/search/search_api/index/%/disable,admin/config/search/search_api/index/%/disable,Disable,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:14:""Disable index."";}}'",system,-1,0,0,0,8,6,0,1,7,43,276,298,306,0,0,0,0
management,307,299,admin/config/search/search_api/server/%/disable,admin/config/search/search_api/server/%/disable,Disable,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:14:""Disable index."";}}'",system,-1,0,0,0,8,6,0,1,7,43,276,299,307,0,0,0,0
management,308,298,admin/config/search/search_api/index/%/edit,admin/config/search/search_api/index/%/edit,Edit,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:20:""Edit index settings."";}}'",system,-1,0,0,0,-6,6,0,1,7,43,276,298,308,0,0,0,0
management,309,299,admin/config/search/search_api/server/%/edit,admin/config/search/search_api/server/%/edit,Edit,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:20:""Edit server details."";}}'",system,-1,0,0,0,-1,6,0,1,7,43,276,299,309,0,0,0,0
management,310,294,admin/config/search/metatags/config/%/edit,admin/config/search/metatags/config/%/edit,Edit,b'a:0:{}',system,-1,0,0,0,-10,7,0,1,7,43,274,284,294,310,0,0,0
management,311,297,admin/config/search/search_api/page/%/edit,admin/config/search/search_api/page/%/edit,Edit search page,b'a:0:{}',system,-1,0,0,0,0,7,0,1,7,43,276,290,297,311,0,0,0
management,312,294,admin/config/search/metatags/config/%/enable,admin/config/search/metatags/config/%/enable,Enable,b'a:0:{}',system,0,0,0,0,0,7,0,1,7,43,274,284,294,312,0,0,0
management,313,294,admin/config/search/metatags/config/%/export,admin/config/search/metatags/config/%/export,Export,b'a:0:{}',system,-1,0,0,0,10,7,0,1,7,43,274,284,294,313,0,0,0
management,314,298,admin/config/search/search_api/index/%/fields,admin/config/search/search_api/index/%/fields,Fields,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:22:""Select indexed fields."";}}'",system,-1,0,0,0,-4,6,0,1,7,43,276,298,314,0,0,0,0
management,315,299,admin/config/search/search_api/server/%/files,admin/config/search/search_api/server/%/files,Files,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:30:""View Solr configuration files."";}}'",system,-1,0,0,0,-1,6,0,1,7,43,276,299,315,0,0,0,0
management,316,298,admin/config/search/search_api/index/%/workflow,admin/config/search/search_api/index/%/workflow,Filters,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:23:""Edit indexing workflow."";}}'",system,-1,0,0,0,-2,6,0,1,7,43,276,298,316,0,0,0,0
management,317,294,admin/config/search/metatags/config/%/revert,admin/config/search/metatags/config/%/revert,Revert,b'a:0:{}',system,-1,0,0,0,0,7,0,1,7,43,274,284,294,317,0,0,0
management,318,298,admin/config/search/search_api/index/%/view,admin/config/search/search_api/index/%/view,View,b'a:0:{}',system,-1,0,0,0,-10,6,0,1,7,43,276,298,318,0,0,0,0
management,319,299,admin/config/search/search_api/server/%/view,admin/config/search/search_api/server/%/view,View,b'a:0:{}',system,-1,0,0,0,-10,6,0,1,7,43,276,299,319,0,0,0,0
management,320,292,admin/config/search/xmlsitemap/settings/%/%,admin/config/search/xmlsitemap/settings/%/%,,b'a:0:{}',system,0,0,0,0,0,6,0,1,7,43,277,292,320,0,0,0,0
main-menu,321,0,<front>,,Home,b'a:0:{}',menu,0,1,0,0,-50,1,0,321,0,0,0,0,0,0,0,0,0
management,322,100,admin/structure/block/list/bartik/add,admin/structure/block/list/bartik/add,Add block,b'a:0:{}',system,-1,0,0,0,0,5,0,1,16,22,100,322,0,0,0,0,0
management,323,37,admin/structure/panels/layouts,admin/structure/panels/layouts,Layouts,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:43:""Add, edit or delete custom content layouts."";}}'",system,-1,0,0,0,0,4,0,1,16,37,323,0,0,0,0,0,0
management,324,323,admin/structure/panels/layouts/add-flexible,admin/structure/panels/layouts/add-flexible,Add flexible layout,b'a:0:{}',system,-1,0,0,0,0,5,0,1,16,37,323,324,0,0,0,0,0
management,325,323,admin/structure/panels/layouts/import,admin/structure/panels/layouts/import,Import,b'a:0:{}',system,-1,0,0,0,0,5,0,1,16,37,323,325,0,0,0,0,0
management,326,323,admin/structure/panels/layouts/list,admin/structure/panels/layouts/list,List,b'a:0:{}',system,-1,0,0,0,-10,5,0,1,16,37,323,326,0,0,0,0,0
management,327,326,admin/structure/panels/layouts/list/%/edit,admin/structure/panels/layouts/list/%/edit,Edit,b'a:0:{}',system,-1,0,0,0,-10,6,0,1,16,37,323,326,327,0,0,0,0
management,328,326,admin/structure/panels/layouts/list/%/export,admin/structure/panels/layouts/list/%/export,Export,b'a:0:{}',system,-1,0,0,0,0,6,0,1,16,37,323,326,328,0,0,0,0
management,329,157,admin/help/migrate_ui,admin/help/migrate_ui,migrate_ui,b'a:0:{}',system,-1,0,0,0,0,3,0,1,157,329,0,0,0,0,0,0,0
management,330,18,admin/content/migrate,admin/content/migrate,Migrate,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:46:""Manage importing of data into your Drupal site"";}}'",system,0,0,0,0,0,3,0,1,18,330,0,0,0,0,0,0,0
management,331,330,admin/content/migrate/configure,admin/content/migrate/configure,Configuration,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:28:""Configure migration settings"";}}'",system,-1,0,0,0,100,4,0,1,18,330,331,0,0,0,0,0,0
management,332,330,admin/content/migrate/groups,admin/content/migrate/groups,Dashboard,b'a:0:{}',system,-1,0,1,0,-10,4,0,1,18,330,332,0,0,0,0,0,0
management,333,332,admin/content/migrate/groups/%,admin/content/migrate/groups/%,,b'a:0:{}',system,0,0,1,0,0,5,0,1,18,330,332,333,0,0,0,0,0
management,334,333,admin/content/migrate/groups/%/%,admin/content/migrate/groups/%/%,,b'a:0:{}',system,0,0,0,0,0,6,0,1,18,330,332,333,334,0,0,0,0
management,335,334,admin/content/migrate/groups/%/%/edit,admin/content/migrate/groups/%/%/edit,Edit,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:23:""Edit migration mappings"";}}'",system,-1,0,0,0,0,7,0,1,18,330,332,333,334,335,0,0,0
management,336,334,admin/content/migrate/groups/%/%/messages,admin/content/migrate/groups/%/%/messages,Messages,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:30:""View messages from a migration"";}}'",system,-1,0,0,0,0,7,0,1,18,330,332,333,334,336,0,0,0
management,337,334,admin/content/migrate/groups/%/%/view,admin/content/migrate/groups/%/%/view,View,b'a:0:{}',system,-1,0,0,0,-10,7,0,1,18,330,332,333,334,337,0,0,0
management,338,157,admin/help/ckeditor,admin/help/ckeditor,ckeditor,b'a:0:{}',system,-1,0,0,0,0,3,0,1,157,338,0,0,0,0,0,0,0
management,339,25,admin/config/content/ckeditor,admin/config/content/ckeditor,CKEditor,"b'a:1:{s:10:""attributes"";a:1:{s:5:""title"";s:31:""Configure the rich text editor."";}}'",system,0,0,0,0,0,4,0,1,7,25,339,0,0,0,0,0,0
