tid,vid,name,description,weight,format
655,11,Arabic,,0,
598,11,Aramaic,,0,
769,11,Danish,,0,
606,11,Dutch,,0,
436,11,English,,0,
416,11,French,,0,
415,11,German,,0,
519,11,German with Hebrew letters,,0,
495,11,Greek,,0,
439,11,Hebrew,,0,
448,11,Italian,,0,
418,11,Latin,,0,
788,11,Polish,,0,
592,11,Yiddish,,0,
792,11,איטלקית,,0,
797,11,אנגלית,,0,
791,11,גרמנית,,0,
794,11,הולנדית,,0,
796,11,יידיש,,0,
795,11,צרפתית,,0,
793,11,רוסית,,0,
